synset,property,gpt3_answer,human_review,require_cookable/overcookable_temperature,value_cook(C),value_overcook(C),source1,source2,comment
aroma.n.02,heatSource,0,0,FALSE,,,,,
aroma.n.02,fireSource,0,0,FALSE,,,,,
aroma.n.02,cookable,0,0,FALSE,,,,,
aroma.n.02,coldSource,0,0,FALSE,,,,,
aroma.n.02,sliceable,0,0,FALSE,,,,,
aroma.n.02,slicer,0,0,FALSE,,,,,
aroma.n.02,soakable,0,0,FALSE,,,,,
quilt.n.01,liquid,0,0,FALSE,,,,,
quilt.n.01,heatSource,0,0,FALSE,,,,,
quilt.n.01,fireSource,0,0,FALSE,,,,,
quilt.n.01,cookable,0,0,FALSE,,,,,
quilt.n.01,coldSource,0,0,FALSE,,,,,
quilt.n.01,sliceable,0,0,FALSE,,,,,
quilt.n.01,slicer,0,0,FALSE,,,,,
quilt.n.01,soakable,1,1,FALSE,,,,,
safety_glass.n.01,liquid,0,0,FALSE,,,,,
safety_glass.n.01,heatSource,0,0,FALSE,,,,,
safety_glass.n.01,fireSource,0,0,FALSE,,,,,
safety_glass.n.01,cookable,0,0,FALSE,,,,,
safety_glass.n.01,coldSource,1,0,FALSE,,,,,
safety_glass.n.01,sliceable,0,0,FALSE,,,,,
safety_glass.n.01,slicer,0,0,FALSE,,,,,
safety_glass.n.01,soakable,0,0,FALSE,,,,,
goggles.n.01,liquid,0,0,FALSE,,,,,
goggles.n.01,heatSource,0,0,FALSE,,,,,
goggles.n.01,fireSource,0,0,FALSE,,,,,
goggles.n.01,cookable,0,0,FALSE,,,,,
goggles.n.01,coldSource,0,0,FALSE,,,,,
goggles.n.01,sliceable,0,0,FALSE,,,,,
goggles.n.01,slicer,1,0,FALSE,,,,,
goggles.n.01,soakable,0,0,FALSE,,,,,
saltshaker.n.01,liquid,0,0,FALSE,,,,,
saltshaker.n.01,heatSource,0,0,FALSE,,,,,
saltshaker.n.01,fireSource,0,0,FALSE,,,,,
saltshaker.n.01,cookable,0,0,FALSE,,,,,
saltshaker.n.01,coldSource,0,0,FALSE,,,,,
saltshaker.n.01,sliceable,0,0,FALSE,,,,,
saltshaker.n.01,slicer,1,0,FALSE,,,,,
saltshaker.n.01,soakable,0,0,FALSE,,,,,
disk.n.01,liquid,0,0,FALSE,,,,,
disk.n.01,heatSource,0,0,FALSE,,,,,
disk.n.01,fireSource,0,0,FALSE,,,,,
disk.n.01,cookable,0,0,FALSE,,,,,
disk.n.01,coldSource,0,0,FALSE,,,,,
disk.n.01,sliceable,0,0,FALSE,,,,,
disk.n.01,slicer,1,0,FALSE,,,,,
disk.n.01,soakable,0,0,FALSE,,,,,
sawdust.n.01,liquid,0,0,FALSE,,,,,
sawdust.n.01,heatSource,0,0,FALSE,,,,,
sawdust.n.01,fireSource,0,1,FALSE,,,,,
sawdust.n.01,cookable,0,0,FALSE,,,,,
sawdust.n.01,coldSource,0,0,FALSE,,,,,
sawdust.n.01,sliceable,0,0,FALSE,,,,,
sawdust.n.01,slicer,1,0,FALSE,,,,,
sawdust.n.01,soakable,0,0,FALSE,,,,,
shallot.n.01,liquid,0,0,FALSE,,,,,
shallot.n.01,heatSource,0,0,FALSE,,,,,
shallot.n.01,fireSource,1,0,FALSE,,,,,
shallot.n.01,cookable,0,1,TRUE,58,UNKNOWN,"https://www.webstaurantstore.com/article/29/following-food-safety-temperatures.html#:~:text=Cook%20to%20135%20degrees%20Fahrenheit,Vegetables",,
shallot.n.01,coldSource,0,0,FALSE,,,,,
shallot.n.01,sliceable,0,1,FALSE,,,,,
shallot.n.01,slicer,0,0,FALSE,,,,,
shallot.n.01,soakable,0,0,FALSE,,,,,
sign.n.02,liquid,0,0,FALSE,,,,,
sign.n.02,heatSource,0,0,FALSE,,,,,
sign.n.02,fireSource,0,0,FALSE,,,,,
sign.n.02,cookable,0,0,FALSE,,,,,
sign.n.02,coldSource,0,0,FALSE,,,,,
sign.n.02,sliceable,0,0,FALSE,,,,,
sign.n.02,slicer,1,0,FALSE,,,,,
sign.n.02,soakable,0,0,FALSE,,,,,
socket.n.01,liquid,0,0,FALSE,,,,,
socket.n.01,heatSource,0,0,FALSE,,,,,
socket.n.01,fireSource,0,0,FALSE,,,,,
socket.n.01,cookable,0,0,FALSE,,,,,
socket.n.01,coldSource,0,0,FALSE,,,,,
socket.n.01,sliceable,0,0,FALSE,,,,,
socket.n.01,slicer,1,0,FALSE,,,,,
socket.n.01,soakable,0,0,FALSE,,,,,
soya_milk.n.01,liquid,1,1,FALSE,,,,,
soya_milk.n.01,heatSource,0,0,FALSE,,,,,
soya_milk.n.01,fireSource,1,0,FALSE,,,,,
soya_milk.n.01,cookable,0,1,TRUE,N/A,UNKNOWN,,,
soya_milk.n.01,coldSource,1,0,FALSE,,,,,
soya_milk.n.01,sliceable,0,0,FALSE,,,,,
soya_milk.n.01,slicer,0,0,FALSE,,,,,
soya_milk.n.01,soakable,0,0,FALSE,,,,,
spaghetti.n.01,liquid,0,0,FALSE,,,,,
spaghetti.n.01,heatSource,0,0,FALSE,,,,,
spaghetti.n.01,fireSource,1,0,FALSE,,,,,
spaghetti.n.01,cookable,0,1,TRUE,58,UNKNOWN,https://www.iforgotitswednesday.com/what-temperature-should-you-boil-spaghetti/,,
spaghetti.n.01,coldSource,0,0,FALSE,,,,,
spaghetti.n.01,sliceable,0,1,FALSE,,,,,
spaghetti.n.01,slicer,0,0,FALSE,,,,,
spaghetti.n.01,soakable,0,1,FALSE,,,,,
light.n.01,liquid,0,0,FALSE,,,,,
light.n.01,heatSource,0,0,FALSE,,,,,
light.n.01,fireSource,0,0,FALSE,,,,,
light.n.01,cookable,0,0,FALSE,,,,,
light.n.01,coldSource,0,0,FALSE,,,,,
light.n.01,sliceable,0,0,FALSE,,,,,
light.n.01,slicer,1,0,FALSE,,,,,
light.n.01,soakable,0,0,FALSE,,,,,
stuffing.n.01,liquid,0,0,FALSE,,,,,
stuffing.n.01,heatSource,0,0,FALSE,,,,,
stuffing.n.01,fireSource,1,0,FALSE,,,,,
stuffing.n.01,cookable,0,1,TRUE,N/A,UNKNOWN,,,
stuffing.n.01,coldSource,0,0,FALSE,,,,,
stuffing.n.01,sliceable,0,0,FALSE,,,,,
stuffing.n.01,slicer,0,0,FALSE,,,,,
stuffing.n.01,soakable,1,1,FALSE,,,,,
water_faucet.n.01,liquid,1,0,FALSE,,,,,
water_faucet.n.01,heatSource,0,0,FALSE,,,,,
water_faucet.n.01,fireSource,0,0,FALSE,,,,,
water_faucet.n.01,cookable,0,0,FALSE,,,,,
water_faucet.n.01,coldSource,1,0,FALSE,,,,,
water_faucet.n.01,sliceable,0,0,FALSE,,,,,
water_faucet.n.01,slicer,1,0,FALSE,,,,,
water_faucet.n.01,soakable,0,0,FALSE,,,,,
toiletry.n.01,liquid,0,0,FALSE,,,,,
toiletry.n.01,heatSource,0,0,FALSE,,,,,
toiletry.n.01,fireSource,0,0,FALSE,,,,,
toiletry.n.01,cookable,0,0,FALSE,,,,,
toiletry.n.01,coldSource,1,0,FALSE,,,,,
toiletry.n.01,sliceable,0,0,FALSE,,,,,
toiletry.n.01,slicer,1,0,FALSE,,,,,
toiletry.n.01,soakable,1,0,FALSE,,,,,
turnip.n.01,liquid,0,0,FALSE,,,,,
turnip.n.01,heatSource,0,0,FALSE,,,,,
turnip.n.01,fireSource,1,0,FALSE,,,,,
turnip.n.01,cookable,0,1,TRUE,58,UNKNOWN,"https://www.webstaurantstore.com/article/29/following-food-safety-temperatures.html#:~:text=Cook%20to%20135%20degrees%20Fahrenheit,Vegetables",,
turnip.n.01,coldSource,0,0,FALSE,,,,,
turnip.n.01,sliceable,0,1,FALSE,,,,,
turnip.n.01,slicer,0,0,FALSE,,,,,
turnip.n.01,soakable,0,0,FALSE,,,,,
vinyl.n.02,liquid,0,0,FALSE,,,,,
vinyl.n.02,heatSource,0,0,FALSE,,,,,
vinyl.n.02,fireSource,0,0,FALSE,,,,,
vinyl.n.02,cookable,0,0,FALSE,,,,,
vinyl.n.02,coldSource,0,0,FALSE,,,,,
vinyl.n.02,sliceable,0,0,FALSE,,,,,
vinyl.n.02,slicer,0,0,FALSE,,,,,
vinyl.n.02,soakable,0,0,FALSE,,,,,
binder.n.01,liquid,0,0,FALSE,,,,,
binder.n.01,heatSource,0,0,FALSE,,,,,
binder.n.01,fireSource,0,0,FALSE,,,,,
binder.n.01,cookable,0,0,FALSE,,,,,
binder.n.01,coldSource,0,0,FALSE,,,,,
binder.n.01,sliceable,0,0,FALSE,,,,,
binder.n.01,slicer,1,0,FALSE,,,,,
binder.n.01,soakable,0,0,FALSE,,,,,
blackberry.n.01,liquid,0,0,FALSE,,,,,
blackberry.n.01,heatSource,0,0,FALSE,,,,,
blackberry.n.01,fireSource,1,0,FALSE,,,,,
blackberry.n.01,cookable,0,1,TRUE,58,UNKNOWN,"https://www.webstaurantstore.com/article/29/following-food-safety-temperatures.html#:~:text=Cook%20to%20135%20degrees%20Fahrenheit,Vegetables",,
blackberry.n.01,coldSource,0,0,FALSE,,,,,
blackberry.n.01,sliceable,0,1,FALSE,,,,,
blackberry.n.01,slicer,1,0,FALSE,,,,,
blackberry.n.01,soakable,0,0,FALSE,,,,,
breadcrumb.n.01,liquid,0,0,FALSE,,,,,
breadcrumb.n.01,heatSource,0,0,FALSE,,,,,
breadcrumb.n.01,fireSource,1,0,FALSE,,,,,
breadcrumb.n.01,cookable,0,1,TRUE,N/A,UNKNOWN,,,
breadcrumb.n.01,coldSource,0,0,FALSE,,,,,
breadcrumb.n.01,sliceable,0,1,FALSE,,,,,
breadcrumb.n.01,slicer,1,0,FALSE,,,,,
breadcrumb.n.01,soakable,0,1,FALSE,,,,,
brick.n.01,liquid,0,0,FALSE,,,,,
brick.n.01,heatSource,0,0,FALSE,,,,,
brick.n.01,fireSource,1,0,FALSE,,,,,
brick.n.01,cookable,0,0,FALSE,,,,,
brick.n.01,coldSource,0,0,FALSE,,,,,
brick.n.01,sliceable,0,0,FALSE,,,,,
brick.n.01,slicer,0,0,FALSE,,,,,
brick.n.01,soakable,0,0,FALSE,,,,,
butter_knife.n.01,liquid,0,0,FALSE,,,,,
butter_knife.n.01,heatSource,0,0,FALSE,,,,,
butter_knife.n.01,fireSource,0,0,FALSE,,,,,
butter_knife.n.01,cookable,0,0,FALSE,,,,,
butter_knife.n.01,coldSource,0,0,FALSE,,,,,
butter_knife.n.01,sliceable,0,0,FALSE,,,,,
butter_knife.n.01,slicer,1,1,FALSE,,,,,
butter_knife.n.01,soakable,0,0,FALSE,,,,,
canola_oil.n.01,liquid,1,1,FALSE,,,,,
canola_oil.n.01,heatSource,0,0,FALSE,,,,,
canola_oil.n.01,fireSource,1,1,FALSE,,,,,
canola_oil.n.01,cookable,0,1,TRUE,N/A,UNKNOWN,,,
canola_oil.n.01,coldSource,1,0,FALSE,,,,,
canola_oil.n.01,sliceable,0,0,FALSE,,,,,
canola_oil.n.01,slicer,0,0,FALSE,,,,,
canola_oil.n.01,soakable,0,0,FALSE,,,,,
casserole.n.01,liquid,0,0,FALSE,,,,,
casserole.n.01,heatSource,0,0,FALSE,,,,,
casserole.n.01,fireSource,1,0,FALSE,,,,,
casserole.n.01,cookable,0,1,TRUE,N/A,UNKNOWN,,,
casserole.n.01,coldSource,0,0,FALSE,,,,,
casserole.n.01,sliceable,0,1,FALSE,,,,,
casserole.n.01,slicer,1,0,FALSE,,,,,
casserole.n.01,soakable,0,0,FALSE,,,,,
cement.n.01,liquid,0,0,FALSE,,,,,
cement.n.01,heatSource,0,0,FALSE,,,,,
cement.n.01,fireSource,0,0,FALSE,,,,,
cement.n.01,cookable,0,0,FALSE,,,,,
cement.n.01,coldSource,0,0,FALSE,,,,,
cement.n.01,sliceable,0,0,FALSE,,,,,
cement.n.01,slicer,0,0,FALSE,,,,,
cement.n.01,soakable,0,0,FALSE,,,,,
champagne.n.01,liquid,1,1,FALSE,,,,,
champagne.n.01,heatSource,0,0,FALSE,,,,,
champagne.n.01,fireSource,0,0,FALSE,,,,,
champagne.n.01,cookable,0,0,FALSE,,,,,
champagne.n.01,coldSource,1,0,FALSE,,,,,
champagne.n.01,sliceable,0,0,FALSE,,,,,
champagne.n.01,slicer,0,0,FALSE,,,,,
champagne.n.01,soakable,0,0,FALSE,,,,,
cheesecloth.n.01,liquid,0,0,FALSE,,,,,
cheesecloth.n.01,heatSource,0,0,FALSE,,,,,
cheesecloth.n.01,fireSource,0,0,FALSE,,,,,
cheesecloth.n.01,cookable,0,0,FALSE,,,,,
cheesecloth.n.01,coldSource,0,0,FALSE,,,,,
cheesecloth.n.01,sliceable,0,0,FALSE,,,,,
cheesecloth.n.01,slicer,1,0,FALSE,,,,,
cheesecloth.n.01,soakable,1,1,FALSE,,,,,
chicken_broth.n.01,liquid,1,1,FALSE,,,,,
chicken_broth.n.01,heatSource,0,0,FALSE,,,,,
chicken_broth.n.01,fireSource,1,0,FALSE,,,,,
chicken_broth.n.01,cookable,0,1,TRUE,N/A,UNKNOWN,,,
chicken_broth.n.01,coldSource,0,0,FALSE,,,,,
chicken_broth.n.01,sliceable,0,0,FALSE,,,,,
chicken_broth.n.01,slicer,0,0,FALSE,,,,,
chicken_broth.n.01,soakable,0,0,FALSE,,,,,
chocolate_sauce.n.01,liquid,0,1,FALSE,,,,,
chocolate_sauce.n.01,heatSource,0,0,FALSE,,,,,
chocolate_sauce.n.01,fireSource,0,0,FALSE,,,,,
chocolate_sauce.n.01,cookable,0,1,TRUE,N/A,93,,https://blog.thermoworks.com/fish-seafood/recommended-temperatures-seafood/,
chocolate_sauce.n.01,coldSource,0,0,FALSE,,,,,
chocolate_sauce.n.01,sliceable,0,0,FALSE,,,,,
chocolate_sauce.n.01,slicer,0,0,FALSE,,,,,
chocolate_sauce.n.01,soakable,0,0,FALSE,,,,,
clam.n.01,liquid,0,0,FALSE,,,,,
clam.n.01,heatSource,0,0,FALSE,,,,,
clam.n.01,fireSource,1,0,FALSE,,,,,
clam.n.01,cookable,0,1,TRUE,63,UNKNOWN,https://www.fsis.usda.gov/food-safety/safe-food-handling-and-preparation/food-safety-basics/safe-temperature-chart,,
clam.n.01,coldSource,0,0,FALSE,,,,,
clam.n.01,sliceable,0,1,FALSE,,,,,
clam.n.01,slicer,1,0,FALSE,,,,,
clam.n.01,soakable,0,0,FALSE,,,,,
clothespin.n.01,liquid,0,0,FALSE,,,,,
clothespin.n.01,heatSource,0,0,FALSE,,,,,
clothespin.n.01,fireSource,0,0,FALSE,,,,,
clothespin.n.01,cookable,0,0,FALSE,,,,,
clothespin.n.01,coldSource,0,0,FALSE,,,,,
clothespin.n.01,sliceable,0,0,FALSE,,,,,
clothespin.n.01,slicer,1,0,FALSE,,,,,
clothespin.n.01,soakable,1,0,FALSE,,,,,
coconut.n.02,liquid,0,0,FALSE,,,,,
coconut.n.02,heatSource,0,0,FALSE,,,,,
coconut.n.02,fireSource,1,0,FALSE,,,,,
coconut.n.02,cookable,0,1,TRUE,58,UNKNOWN,"https://www.webstaurantstore.com/article/29/following-food-safety-temperatures.html#:~:text=Cook%20to%20135%20degrees%20Fahrenheit,Vegetables",,
coconut.n.02,coldSource,0,0,FALSE,,,,,
coconut.n.02,sliceable,0,1,FALSE,,,,,
coconut.n.02,slicer,0,0,FALSE,,,,,
coconut.n.02,soakable,0,0,FALSE,,,,,
cornmeal.n.01,liquid,0,0,FALSE,,,,,
cornmeal.n.01,heatSource,0,0,FALSE,,,,,
cornmeal.n.01,fireSource,1,0,FALSE,,,,,
cornmeal.n.01,cookable,0,1,TRUE,N/A,UNKNOWN,,,
cornmeal.n.01,coldSource,0,0,FALSE,,,,,
cornmeal.n.01,sliceable,0,1,FALSE,,,,,
cornmeal.n.01,slicer,0,0,FALSE,,,,,
cornmeal.n.01,soakable,0,0,FALSE,,,,,
cosmetic.n.01,liquid,0,0,FALSE,,,,,
cosmetic.n.01,heatSource,0,0,FALSE,,,,,
cosmetic.n.01,fireSource,0,0,FALSE,,,,,
cosmetic.n.01,cookable,0,0,FALSE,,,,,
cosmetic.n.01,coldSource,1,0,FALSE,,,,,
cosmetic.n.01,sliceable,0,0,FALSE,,,,,
cosmetic.n.01,slicer,0,0,FALSE,,,,,
cosmetic.n.01,soakable,0,0,FALSE,,,,,
espresso.n.01,liquid,1,1,FALSE,,,,,
espresso.n.01,heatSource,0,0,FALSE,,,,,
espresso.n.01,fireSource,0,0,FALSE,,,,,
espresso.n.01,cookable,0,1,TRUE,N/A,UNKNOWN,,,
espresso.n.01,coldSource,0,0,FALSE,,,,,
espresso.n.01,sliceable,0,0,FALSE,,,,,
espresso.n.01,slicer,0,0,FALSE,,,,,
espresso.n.01,soakable,0,0,FALSE,,,,,
feather.n.01,liquid,0,0,FALSE,,,,,
feather.n.01,heatSource,0,0,FALSE,,,,,
feather.n.01,fireSource,0,0,FALSE,,,,,
feather.n.01,cookable,0,0,FALSE,,,,,
feather.n.01,coldSource,0,0,FALSE,,,,,
feather.n.01,sliceable,0,0,FALSE,,,,,
feather.n.01,slicer,0,0,FALSE,,,,,
feather.n.01,soakable,0,0,FALSE,,,,,
flashlight.n.01,liquid,0,0,FALSE,,,,,
flashlight.n.01,heatSource,0,0,FALSE,,,,,
flashlight.n.01,fireSource,0,0,FALSE,,,,,
flashlight.n.01,cookable,0,0,FALSE,,,,,
flashlight.n.01,coldSource,0,0,FALSE,,,,,
flashlight.n.01,sliceable,0,0,FALSE,,,,,
flashlight.n.01,slicer,1,0,FALSE,,,,,
flashlight.n.01,soakable,1,0,FALSE,,,,,
fuel.n.01,liquid,1,1,FALSE,,,,,
fuel.n.01,heatSource,1,0,FALSE,,,,,
fuel.n.01,fireSource,1,1,FALSE,,,,,
fuel.n.01,cookable,0,0,FALSE,,,,,
fuel.n.01,coldSource,0,0,FALSE,,,,,
fuel.n.01,sliceable,0,0,FALSE,,,,,
fuel.n.01,slicer,1,0,FALSE,,,,,
fuel.n.01,soakable,0,0,FALSE,,,,,
lamb.n.01,liquid,0,0,FALSE,,,,,
lamb.n.01,heatSource,0,0,FALSE,,,,,
lamb.n.01,fireSource,1,0,FALSE,,,,,
lamb.n.01,cookable,0,1,TRUE,63,UNKNOWN,https://www.fsis.usda.gov/food-safety/safe-food-handling-and-preparation/food-safety-basics/safe-temperature-chart,,
lamb.n.01,coldSource,0,0,FALSE,,,,,
lamb.n.01,sliceable,0,1,FALSE,,,,,
lamb.n.01,slicer,0,0,FALSE,,,,,
lamb.n.01,soakable,0,0,FALSE,,,,,
lubricant.n.01,liquid,1,1,FALSE,,,,,
lubricant.n.01,heatSource,0,0,FALSE,,,,,
lubricant.n.01,fireSource,0,0,FALSE,,,,,
lubricant.n.01,cookable,0,0,FALSE,,,,,
lubricant.n.01,coldSource,1,0,FALSE,,,,,
lubricant.n.01,sliceable,0,0,FALSE,,,,,
lubricant.n.01,slicer,0,0,FALSE,,,,,
lubricant.n.01,soakable,0,0,FALSE,,,,,
mango.n.01,liquid,0,0,FALSE,,,,,
mango.n.01,heatSource,0,0,FALSE,,,,,
mango.n.01,fireSource,0,0,FALSE,,,,,
mango.n.01,cookable,0,1,TRUE,58,UNKNOWN,"https://www.webstaurantstore.com/article/29/following-food-safety-temperatures.html#:~:text=Cook%20to%20135%20degrees%20Fahrenheit,Vegetables",,
mango.n.01,coldSource,0,0,FALSE,,,,,
mango.n.01,sliceable,0,1,FALSE,,,,,
mango.n.01,slicer,0,0,FALSE,,,,,
mango.n.01,soakable,0,0,FALSE,,,,,
mussel.n.01,liquid,0,0,FALSE,,,,,
mussel.n.01,heatSource,0,0,FALSE,,,,,
mussel.n.01,fireSource,1,0,FALSE,,,,,
mussel.n.01,cookable,0,1,TRUE,63,UNKNOWN,"https://www.gfs.com/en-us/ideas/safe-minimum-cooking-temperatures#:~:text=Minimum%20internal%20temperature%20of%20135,be%20hot%2Dheld%20for%20service.",,
mussel.n.01,coldSource,0,0,FALSE,,,,,
mussel.n.01,sliceable,0,1,FALSE,,,,,
mussel.n.01,slicer,0,0,FALSE,,,,,
mussel.n.01,soakable,0,0,FALSE,,,,,
parmesan.n.01,liquid,0,0,FALSE,,,,,
parmesan.n.01,heatSource,0,0,FALSE,,,,,
parmesan.n.01,fireSource,0,0,FALSE,,,,,
parmesan.n.01,cookable,0,1,TRUE,N/A,66,,"https://www.epicurious.com/expert-advice/how-to-melt-cheese-recipe-article#:~:text=According%20to%20Harold%20McGee's%20On,cheese's%20moisture%20evaporates%20too%20rapidly.",
parmesan.n.01,coldSource,0,0,FALSE,,,,,
parmesan.n.01,sliceable,0,1,FALSE,,,,,
parmesan.n.01,slicer,1,0,FALSE,,,,,
parmesan.n.01,soakable,0,0,FALSE,,,,,
parsnip.n.01,liquid,0,0,FALSE,,,,,
parsnip.n.01,heatSource,0,0,FALSE,,,,,
parsnip.n.01,fireSource,1,0,FALSE,,,,,
parsnip.n.01,cookable,0,1,TRUE,58,UNKNOWN,"https://www.webstaurantstore.com/article/29/following-food-safety-temperatures.html#:~:text=Cook%20to%20135%20degrees%20Fahrenheit,Vegetables",,
parsnip.n.01,coldSource,0,0,FALSE,,,,,
parsnip.n.01,sliceable,0,1,FALSE,,,,,
parsnip.n.01,slicer,1,0,FALSE,,,,,
parsnip.n.01,soakable,0,0,FALSE,,,,,
peanut.n.01,liquid,0,0,FALSE,,,,,
peanut.n.01,heatSource,0,0,FALSE,,,,,
peanut.n.01,fireSource,0,0,FALSE,,,,,
peanut.n.01,cookable,0,1,TRUE,N/A,UNKNOWN,,,
peanut.n.01,coldSource,0,0,FALSE,,,,,
peanut.n.01,sliceable,0,0,FALSE,,,,,
peanut.n.01,slicer,0,0,FALSE,,,,,
peanut.n.01,soakable,0,0,FALSE,,,,,
pepper.n.03,liquid,0,0,FALSE,,,,,
pepper.n.03,heatSource,0,0,FALSE,,,,,
pepper.n.03,fireSource,1,0,FALSE,,,,,
pepper.n.03,cookable,0,1,TRUE,58,UNKNOWN,"https://www.webstaurantstore.com/article/29/following-food-safety-temperatures.html#:~:text=Cook%20to%20135%20degrees%20Fahrenheit,Vegetables",,
pepper.n.03,coldSource,0,0,FALSE,,,,,
pepper.n.03,sliceable,0,1,FALSE,,,,,
pepper.n.03,slicer,0,0,FALSE,,,,,
pepper.n.03,soakable,0,0,FALSE,,,,,
pineapple.n.01,liquid,0,0,FALSE,,,,,
pineapple.n.01,heatSource,0,0,FALSE,,,,,
pineapple.n.01,fireSource,0,0,FALSE,,,,,
pineapple.n.01,cookable,0,1,TRUE,58,UNKNOWN,"https://www.webstaurantstore.com/article/29/following-food-safety-temperatures.html#:~:text=Cook%20to%20135%20degrees%20Fahrenheit,Vegetables",,
pineapple.n.01,coldSource,0,0,FALSE,,,,,
pineapple.n.01,sliceable,0,1,FALSE,,,,,
pineapple.n.01,slicer,0,0,FALSE,,,,,
pineapple.n.01,soakable,0,0,FALSE,,,,,
pot.n.04,liquid,0,0,FALSE,,,,,
pot.n.04,heatSource,0,0,FALSE,,,,,
pot.n.04,fireSource,0,0,FALSE,,,,,
pot.n.04,cookable,0,0,FALSE,,,,,
pot.n.04,coldSource,1,0,FALSE,,,,,
pot.n.04,sliceable,0,0,FALSE,,,,,
pot.n.04,slicer,1,0,FALSE,,,,,
pot.n.04,soakable,0,0,FALSE,,,,,
plum.n.01,liquid,0,0,FALSE,,,,,
plum.n.01,heatSource,0,0,FALSE,,,,,
plum.n.01,fireSource,1,0,FALSE,,,,,
plum.n.01,cookable,0,1,TRUE,58,UNKNOWN,"https://www.webstaurantstore.com/article/29/following-food-safety-temperatures.html#:~:text=Cook%20to%20135%20degrees%20Fahrenheit,Vegetables",,
plum.n.01,coldSource,0,0,FALSE,,,,,
plum.n.01,sliceable,0,1,FALSE,,,,,
plum.n.01,slicer,1,0,FALSE,,,,,
plum.n.01,soakable,0,0,FALSE,,,,,
popcorn.n.01,liquid,0,0,FALSE,,,,,
popcorn.n.01,heatSource,1,0,FALSE,,,,,
popcorn.n.01,fireSource,1,0,FALSE,,,,,
popcorn.n.01,cookable,0,1,TRUE,162,UNKNOWN,https://cookieandkate.com/perfect-stovetop-popcorn-recipe/,,
popcorn.n.01,coldSource,0,0,FALSE,,,,,
popcorn.n.01,sliceable,0,0,FALSE,,,,,
popcorn.n.01,slicer,1,0,FALSE,,,,,
popcorn.n.01,soakable,0,1,FALSE,,,,,
powdered_sugar.n.01,liquid,0,0,FALSE,,,,,
powdered_sugar.n.01,heatSource,0,0,FALSE,,,,,
powdered_sugar.n.01,fireSource,0,0,FALSE,,,,,
powdered_sugar.n.01,cookable,0,1,TRUE,N/A,UNKNOWN,,,
powdered_sugar.n.01,coldSource,0,0,FALSE,,,,,
powdered_sugar.n.01,sliceable,0,0,FALSE,,,,,
powdered_sugar.n.01,slicer,0,0,FALSE,,,,,
powdered_sugar.n.01,soakable,0,0,FALSE,,,,,
pressure_cooker.n.01,liquid,0,0,FALSE,,,,,
pressure_cooker.n.01,heatSource,1,1,FALSE,,,,,
pressure_cooker.n.01,fireSource,1,0,FALSE,,,,,
pressure_cooker.n.01,cookable,0,0,FALSE,,,,,
pressure_cooker.n.01,coldSource,1,0,FALSE,,,,,
pressure_cooker.n.01,sliceable,0,0,FALSE,,,,,
pressure_cooker.n.01,slicer,1,0,FALSE,,,,,
pressure_cooker.n.01,soakable,0,0,FALSE,,,,,
beef_roast.n.01,liquid,0,0,FALSE,,,,,
beef_roast.n.01,heatSource,0,0,FALSE,,,,,
beef_roast.n.01,fireSource,1,0,FALSE,,,,,
beef_roast.n.01,cookable,0,1,TRUE,63,UNKNOWN,https://www.fsis.usda.gov/food-safety/safe-food-handling-and-preparation/food-safety-basics/safe-temperature-chart,,
beef_roast.n.01,coldSource,0,0,FALSE,,,,,
beef_roast.n.01,sliceable,0,1,FALSE,,,,,
beef_roast.n.01,slicer,0,0,FALSE,,,,,
beef_roast.n.01,soakable,0,0,FALSE,,,,,
rose.n.01,liquid,0,0,FALSE,,,,,
rose.n.01,heatSource,0,0,FALSE,,,,,
rose.n.01,fireSource,0,0,FALSE,,,,,
rose.n.01,cookable,0,0,FALSE,,,,,
rose.n.01,coldSource,0,0,FALSE,,,,,
rose.n.01,sliceable,0,0,FALSE,,,,,
rose.n.01,slicer,0,0,FALSE,,,,,
rose.n.01,soakable,0,0,FALSE,,,,,
rubber_band.n.01,liquid,0,0,FALSE,,,,,
rubber_band.n.01,heatSource,0,0,FALSE,,,,,
rubber_band.n.01,fireSource,0,0,FALSE,,,,,
rubber_band.n.01,cookable,0,0,FALSE,,,,,
rubber_band.n.01,coldSource,0,0,FALSE,,,,,
rubber_band.n.01,sliceable,0,0,FALSE,,,,,
rubber_band.n.01,slicer,1,0,FALSE,,,,,
rubber_band.n.01,soakable,1,0,FALSE,,,,,
stamp.n.03,liquid,0,0,FALSE,,,,,
stamp.n.03,heatSource,0,0,FALSE,,,,,
stamp.n.03,fireSource,0,0,FALSE,,,,,
stamp.n.03,cookable,0,0,FALSE,,,,,
stamp.n.03,coldSource,0,0,FALSE,,,,,
stamp.n.03,sliceable,0,1,FALSE,,,,,
stamp.n.03,slicer,1,0,FALSE,,,,,
stamp.n.03,soakable,0,1,FALSE,,,,,
suit.n.01,liquid,0,0,FALSE,,,,,
suit.n.01,heatSource,0,0,FALSE,,,,,
suit.n.01,fireSource,0,0,FALSE,,,,,
suit.n.01,cookable,0,0,FALSE,,,,,
suit.n.01,coldSource,0,0,FALSE,,,,,
suit.n.01,sliceable,0,0,FALSE,,,,,
suit.n.01,slicer,0,0,FALSE,,,,,
suit.n.01,soakable,0,1,FALSE,,,,,
tank_top.n.01,liquid,0,0,FALSE,,,,,
tank_top.n.01,heatSource,0,0,FALSE,,,,,
tank_top.n.01,fireSource,0,0,FALSE,,,,,
