synset,property,gpt3_answer,human_review,require_coldsource_temperature,value(C),source,comment,requires_toggled_on,requires_closed,requires_inside
sunflower_seed.n.01,sliceable,0,0,FALSE,,,,,,
sunflower_seed.n.01,slicer,0,0,FALSE,,,,,,
sunflower_seed.n.01,soakable,0,0,FALSE,,,,,,
taco.n.02,liquid,0,0,FALSE,,,,,,
taco.n.02,heatSource,0,0,FALSE,,,,,,
taco.n.02,fireSource,1,0,FALSE,,,,,,
taco.n.02,cookable,0,1,FALSE,,,,,,
taco.n.02,coldSource,0,0,FALSE,,,,,,
taco.n.02,sliceable,0,1,FALSE,,,,,,
taco.n.02,slicer,0,0,FALSE,,,,,,
taco.n.02,soakable,1,0,FALSE,,,,,,
teacup.n.02,liquid,0,0,FALSE,,,,,,
teacup.n.02,heatSource,0,0,FALSE,,,,,,
teacup.n.02,fireSource,0,0,FALSE,,,,,,
teacup.n.02,cookable,0,0,FALSE,,,,,,
teacup.n.02,coldSource,1,0,FALSE,,,,,,
teacup.n.02,sliceable,0,0,FALSE,,,,,,
teacup.n.02,slicer,1,0,FALSE,,,,,,
teacup.n.02,soakable,0,0,FALSE,,,,,,
thermostat.n.01,liquid,0,0,FALSE,,,,,,
thermostat.n.01,heatSource,1,0,FALSE,,,,,,
thermostat.n.01,fireSource,0,0,FALSE,,,,,,
thermostat.n.01,cookable,0,0,FALSE,,,,,,
thermostat.n.01,coldSource,0,0,FALSE,,,,,,
thermostat.n.01,sliceable,0,0,FALSE,,,,,,
thermostat.n.01,slicer,1,0,FALSE,,,,,,
thermostat.n.01,soakable,0,0,FALSE,,,,,,
toolbox.n.01,liquid,0,0,FALSE,,,,,,
toolbox.n.01,heatSource,0,0,FALSE,,,,,,
toolbox.n.01,fireSource,0,0,FALSE,,,,,,
toolbox.n.01,cookable,0,0,FALSE,,,,,,
toolbox.n.01,coldSource,0,0,FALSE,,,,,,
toolbox.n.01,sliceable,0,0,FALSE,,,,,,
toolbox.n.01,slicer,1,0,FALSE,,,,,,
toolbox.n.01,soakable,0,0,FALSE,,,,,,
barrow.n.03,liquid,0,0,FALSE,,,,,,
barrow.n.03,heatSource,0,0,FALSE,,,,,,
barrow.n.03,fireSource,0,0,FALSE,,,,,,
barrow.n.03,cookable,0,0,FALSE,,,,,,
barrow.n.03,coldSource,0,0,FALSE,,,,,,
barrow.n.03,sliceable,0,0,FALSE,,,,,,
barrow.n.03,slicer,0,0,FALSE,,,,,,
barrow.n.03,soakable,0,1,FALSE,,,,,,
wick.n.02,liquid,0,0,FALSE,,,,,,
wick.n.02,heatSource,1,0,FALSE,,,,,,
wick.n.02,fireSource,0,1,FALSE,,,,,,
wick.n.02,cookable,0,0,FALSE,,,,,,
wick.n.02,coldSource,0,0,FALSE,,,,,,
wick.n.02,sliceable,0,0,FALSE,,,,,,
wick.n.02,slicer,1,0,FALSE,,,,,,
wick.n.02,soakable,0,0,FALSE,,,,,,
windshield.n.01,liquid,0,0,FALSE,,,,,,
windshield.n.01,heatSource,0,0,FALSE,,,,,,
windshield.n.01,fireSource,0,0,FALSE,,,,,,
windshield.n.01,cookable,0,0,FALSE,,,,,,
windshield.n.01,coldSource,0,0,FALSE,,,,,,
windshield.n.01,sliceable,0,0,FALSE,,,,,,
windshield.n.01,slicer,0,0,FALSE,,,,,,
windshield.n.01,soakable,0,0,FALSE,,,,,,
rocket.n.03,liquid,0,0,FALSE,,,,,,
rocket.n.03,heatSource,0,0,FALSE,,,,,,
rocket.n.03,fireSource,0,0,FALSE,,,,,,
rocket.n.03,cookable,0,1,FALSE,,,,,,
rocket.n.03,coldSource,0,0,FALSE,,,,,,
rocket.n.03,sliceable,0,1,FALSE,,,,,,
rocket.n.03,slicer,1,0,FALSE,,,,,,
rocket.n.03,soakable,0,0,FALSE,,,,,,
baked_goods.n.01,liquid,0,0,FALSE,,,,,,
baked_goods.n.01,heatSource,1,0,FALSE,,,,,,
baked_goods.n.01,fireSource,1,0,FALSE,,,,,,
baked_goods.n.01,cookable,0,1,FALSE,,,,,,
baked_goods.n.01,coldSource,0,0,FALSE,,,,,,
baked_goods.n.01,sliceable,0,1,FALSE,,,,,,
baked_goods.n.01,slicer,0,0,FALSE,,,,,,
baked_goods.n.01,soakable,0,0,FALSE,,,,,,
balloon.n.01,liquid,0,0,FALSE,,,,,,
balloon.n.01,heatSource,0,0,FALSE,,,,,,
balloon.n.01,fireSource,0,0,FALSE,,,,,,
balloon.n.01,cookable,0,0,FALSE,,,,,,
balloon.n.01,coldSource,0,0,FALSE,,,,,,
balloon.n.01,sliceable,0,0,FALSE,,,,,,
balloon.n.01,slicer,1,0,FALSE,,,,,,
balloon.n.01,soakable,0,0,FALSE,,,,,,
biscuit.n.01,liquid,0,0,FALSE,,,,,,
biscuit.n.01,heatSource,0,0,FALSE,,,,,,
biscuit.n.01,fireSource,1,0,FALSE,,,,,,
biscuit.n.01,cookable,0,1,FALSE,,,,,,
biscuit.n.01,coldSource,0,0,FALSE,,,,,,
biscuit.n.01,sliceable,0,0,FALSE,,,,,,
biscuit.n.01,slicer,1,0,FALSE,,,,,,
biscuit.n.01,soakable,1,1,FALSE,,,,,,
bonfire.n.01,liquid,0,0,FALSE,,,,,,
bonfire.n.01,heatSource,1,1,FALSE,,,,,,
bonfire.n.01,fireSource,0,0,FALSE,,,,,,
bonfire.n.01,cookable,0,0,FALSE,,,,,,
bonfire.n.01,coldSource,0,0,FALSE,,,,,,
bonfire.n.01,sliceable,0,0,FALSE,,,,,,
bonfire.n.01,slicer,1,0,FALSE,,,,,,
bonfire.n.01,soakable,0,0,FALSE,,,,,,
bourbon.n.01,liquid,1,1,FALSE,,,,,,
bourbon.n.01,heatSource,0,0,FALSE,,,,,,
bourbon.n.01,fireSource,0,0,FALSE,,,,,,
bourbon.n.01,cookable,0,0,FALSE,,,,,,
bourbon.n.01,coldSource,0,0,FALSE,,,,,,
bourbon.n.01,sliceable,0,0,FALSE,,,,,,
bourbon.n.01,slicer,1,0,FALSE,,,,,,
bourbon.n.01,soakable,0,0,FALSE,,,,,,
brussels_sprouts.n.01,liquid,0,0,FALSE,,,,,,
brussels_sprouts.n.01,heatSource,0,0,FALSE,,,,,,
brussels_sprouts.n.01,fireSource,1,0,FALSE,,,,,,
brussels_sprouts.n.01,cookable,0,1,FALSE,,,,,,
brussels_sprouts.n.01,coldSource,0,0,FALSE,,,,,,
brussels_sprouts.n.01,sliceable,0,1,FALSE,,,,,,
brussels_sprouts.n.01,slicer,0,0,FALSE,,,,,,
brussels_sprouts.n.01,soakable,0,0,FALSE,,,,,,
case_shot.n.01,liquid,0,0,FALSE,,,,,,
case_shot.n.01,heatSource,0,0,FALSE,,,,,,
case_shot.n.01,fireSource,0,0,FALSE,,,,,,
case_shot.n.01,cookable,0,0,FALSE,,,,,,
case_shot.n.01,coldSource,0,0,FALSE,,,,,,
case_shot.n.01,sliceable,0,0,FALSE,,,,,,
case_shot.n.01,slicer,0,0,FALSE,,,,,,
case_shot.n.01,soakable,0,0,FALSE,,,,,,
car_seat.n.01,liquid,0,0,FALSE,,,,,,
car_seat.n.01,heatSource,0,0,FALSE,,,,,,
car_seat.n.01,fireSource,0,0,FALSE,,,,,,
car_seat.n.01,cookable,0,0,FALSE,,,,,,
car_seat.n.01,coldSource,0,0,FALSE,,,,,,
car_seat.n.01,sliceable,0,0,FALSE,,,,,,
car_seat.n.01,slicer,1,0,FALSE,,,,,,
car_seat.n.01,soakable,0,0,FALSE,,,,,,
cashbox.n.01,liquid,0,0,FALSE,,,,,,
cashbox.n.01,heatSource,0,0,FALSE,,,,,,
cashbox.n.01,fireSource,0,0,FALSE,,,,,,
cashbox.n.01,cookable,0,0,FALSE,,,,,,
cashbox.n.01,coldSource,0,0,FALSE,,,,,,
cashbox.n.01,sliceable,0,0,FALSE,,,,,,
cashbox.n.01,slicer,1,0,FALSE,,,,,,
cashbox.n.01,soakable,0,0,FALSE,,,,,,
compact_disk.n.01,liquid,0,0,FALSE,,,,,,
compact_disk.n.01,heatSource,0,0,FALSE,,,,,,
compact_disk.n.01,fireSource,0,0,FALSE,,,,,,
compact_disk.n.01,cookable,0,0,FALSE,,,,,,
compact_disk.n.01,coldSource,0,0,FALSE,,,,,,
compact_disk.n.01,sliceable,0,0,FALSE,,,,,,
compact_disk.n.01,slicer,0,0,FALSE,,,,,,
compact_disk.n.01,soakable,0,0,FALSE,,,,,,
flute.n.02,liquid,0,0,FALSE,,,,,,
flute.n.02,heatSource,0,0,FALSE,,,,,,
flute.n.02,fireSource,0,0,FALSE,,,,,,
flute.n.02,cookable,0,0,FALSE,,,,,,
flute.n.02,coldSource,1,0,FALSE,,,,,,
flute.n.02,sliceable,0,0,FALSE,,,,,,
flute.n.02,slicer,1,0,FALSE,,,,,,
flute.n.02,soakable,0,0,FALSE,,,,,,
cheddar.n.01,liquid,0,0,FALSE,,,,,,
cheddar.n.01,heatSource,0,0,FALSE,,,,,,
cheddar.n.01,fireSource,0,0,FALSE,,,,,,
cheddar.n.01,cookable,0,1,FALSE,,,,,,
cheddar.n.01,coldSource,0,0,FALSE,,,,,,
cheddar.n.01,sliceable,0,1,FALSE,,,,,,
cheddar.n.01,slicer,0,0,FALSE,,,,,,
cheddar.n.01,soakable,0,0,FALSE,,,,,,
cobweb.n.01,liquid,0,0,FALSE,,,,,,
cobweb.n.01,heatSource,0,0,FALSE,,,,,,
cobweb.n.01,fireSource,0,0,FALSE,,,,,,
cobweb.n.01,cookable,0,0,FALSE,,,,,,
cobweb.n.01,coldSource,0,0,FALSE,,,,,,
cobweb.n.01,sliceable,0,0,FALSE,,,,,,
cobweb.n.01,slicer,0,0,FALSE,,,,,,
cobweb.n.01,soakable,0,0,FALSE,,,,,,
coconut_milk.n.01,liquid,1,1,FALSE,,,,,,
coconut_milk.n.01,heatSource,0,0,FALSE,,,,,,
coconut_milk.n.01,fireSource,0,0,FALSE,,,,,,
coconut_milk.n.01,cookable,0,1,FALSE,,,,,,
coconut_milk.n.01,coldSource,0,0,FALSE,,,,,,
coconut_milk.n.01,sliceable,0,0,FALSE,,,,,,
coconut_milk.n.01,slicer,0,0,FALSE,,,,,,
coconut_milk.n.01,soakable,0,0,FALSE,,,,,,
coconut_oil.n.01,liquid,1,1,FALSE,,,,,,
coconut_oil.n.01,heatSource,0,0,FALSE,,,,,,
coconut_oil.n.01,fireSource,1,1,FALSE,,,,,,
coconut_oil.n.01,cookable,0,1,FALSE,,,,,,
coconut_oil.n.01,coldSource,0,0,FALSE,,,,,,
coconut_oil.n.01,sliceable,0,0,FALSE,,,,,,
coconut_oil.n.01,slicer,0,0,FALSE,,,,,,
coconut_oil.n.01,soakable,0,0,FALSE,,,,,,
collar.n.01,liquid,0,0,FALSE,,,,,,
collar.n.01,heatSource,0,0,FALSE,,,,,,
collar.n.01,fireSource,0,0,FALSE,,,,,,
collar.n.01,cookable,0,0,FALSE,,,,,,
collar.n.01,coldSource,0,0,FALSE,,,,,,
collar.n.01,sliceable,0,0,FALSE,,,,,,
collar.n.01,slicer,1,0,FALSE,,,,,,
collar.n.01,soakable,1,0,FALSE,,,,,,
copper.n.01,liquid,0,0,FALSE,,,,,,
copper.n.01,heatSource,0,0,FALSE,,,,,,
copper.n.01,fireSource,0,0,FALSE,,,,,,
copper.n.01,cookable,0,0,FALSE,,,,,,
copper.n.01,coldSource,0,0,FALSE,,,,,,
copper.n.01,sliceable,0,0,FALSE,,,,,,
copper.n.01,slicer,1,0,FALSE,,,,,,
copper.n.01,soakable,0,0,FALSE,,,,,,
crayon.n.01,liquid,0,0,FALSE,,,,,,
crayon.n.01,heatSource,0,0,FALSE,,,,,,
crayon.n.01,fireSource,0,0,FALSE,,,,,,
crayon.n.01,cookable,0,0,FALSE,,,,,,
crayon.n.01,coldSource,0,0,FALSE,,,,,,
crayon.n.01,sliceable,0,0,FALSE,,,,,,
crayon.n.01,slicer,0,0,FALSE,,,,,,
crayon.n.01,soakable,0,0,FALSE,,,,,,
deodorant.n.01,liquid,0,0,FALSE,,,,,,
deodorant.n.01,heatSource,0,0,FALSE,,,,,,
deodorant.n.01,fireSource,0,0,FALSE,,,,,,
deodorant.n.01,cookable,0,0,FALSE,,,,,,
deodorant.n.01,coldSource,0,0,FALSE,,,,,,
deodorant.n.01,sliceable,0,0,FALSE,,,,,,
deodorant.n.01,slicer,0,0,FALSE,,,,,,
deodorant.n.01,soakable,0,0,FALSE,,,,,,
dessert_spoon.n.01,liquid,0,0,FALSE,,,,,,
dessert_spoon.n.01,heatSource,0,0,FALSE,,,,,,
dessert_spoon.n.01,fireSource,0,0,FALSE,,,,,,
dessert_spoon.n.01,cookable,0,0,FALSE,,,,,,
dessert_spoon.n.01,coldSource,1,0,FALSE,,,,,,
dessert_spoon.n.01,sliceable,0,0,FALSE,,,,,,
dessert_spoon.n.01,slicer,0,0,FALSE,,,,,,
dessert_spoon.n.01,soakable,0,0,FALSE,,,,,,
diaper.n.01,liquid,0,0,FALSE,,,,,,
diaper.n.01,heatSource,0,0,FALSE,,,,,,
diaper.n.01,fireSource,0,0,FALSE,,,,,,
diaper.n.01,cookable,0,0,FALSE,,,,,,
diaper.n.01,coldSource,1,0,FALSE,,,,,,
diaper.n.01,sliceable,0,0,FALSE,,,,,,
diaper.n.01,slicer,1,0,FALSE,,,,,,
diaper.n.01,soakable,1,1,FALSE,,,,,,
rack.n.01,liquid,0,0,FALSE,,,,,,
rack.n.01,heatSource,0,0,FALSE,,,,,,
rack.n.01,fireSource,0,0,FALSE,,,,,,
rack.n.01,cookable,0,0,FALSE,,,,,,
rack.n.01,coldSource,0,0,FALSE,,,,,,
rack.n.01,sliceable,0,0,FALSE,,,,,,
rack.n.01,slicer,1,0,FALSE,,,,,,
rack.n.01,soakable,0,0,FALSE,,,,,,
wallboard.n.01,liquid,0,0,FALSE,,,,,,
wallboard.n.01,heatSource,0,0,FALSE,,,,,,
wallboard.n.01,fireSource,0,0,FALSE,,,,,,
wallboard.n.01,cookable,0,0,FALSE,,,,,,
wallboard.n.01,coldSource,0,0,FALSE,,,,,,
wallboard.n.01,sliceable,0,0,FALSE,,,,,,
wallboard.n.01,slicer,1,0,FALSE,,,,,,
wallboard.n.01,soakable,0,0,FALSE,,,,,,
dye.n.01,liquid,1,1,FALSE,,,,,,
dye.n.01,heatSource,0,0,FALSE,,,,,,
dye.n.01,fireSource,0,0,FALSE,,,,,,
dye.n.01,cookable,0,0,FALSE,,,,,,
dye.n.01,coldSource,1,0,FALSE,,,,,,
dye.n.01,sliceable,0,0,FALSE,,,,,,
dye.n.01,slicer,1,0,FALSE,,,,,,
dye.n.01,soakable,0,0,FALSE,,,,,,
dustcloth.n.01,liquid,0,0,FALSE,,,,,,
dustcloth.n.01,heatSource,0,0,FALSE,,,,,,
dustcloth.n.01,fireSource,0,0,FALSE,,,,,,
dustcloth.n.01,cookable,0,0,FALSE,,,,,,
dustcloth.n.01,coldSource,0,0,FALSE,,,,,,
dustcloth.n.01,sliceable,0,0,FALSE,,,,,,
dustcloth.n.01,slicer,0,0,FALSE,,,,,,
dustcloth.n.01,soakable,1,1,FALSE,,,,,,
fishing_rod.n.01,liquid,0,0,FALSE,,,,,,
fishing_rod.n.01,heatSource,0,0,FALSE,,,,,,
fishing_rod.n.01,fireSource,0,0,FALSE,,,,,,
fishing_rod.n.01,cookable,0,0,FALSE,,,,,,
fishing_rod.n.01,coldSource,0,0,FALSE,,,,,,
fishing_rod.n.01,sliceable,0,0,FALSE,,,,,,
fishing_rod.n.01,slicer,1,0,FALSE,,,,,,
fishing_rod.n.01,soakable,0,0,FALSE,,,,,,
flooring.n.02,liquid,0,0,FALSE,,,,,,
flooring.n.02,heatSource,0,0,FALSE,,,,,,
flooring.n.02,fireSource,0,0,FALSE,,,,,,
flooring.n.02,cookable,0,0,FALSE,,,,,,
flooring.n.02,coldSource,0,0,FALSE,,,,,,
flooring.n.02,sliceable,0,0,FALSE,,,,,,
flooring.n.02,slicer,0,0,FALSE,,,,,,
flooring.n.02,soakable,0,0,FALSE,,,,,,
coloring.n.01,liquid,0,0,FALSE,,,,,,
coloring.n.01,heatSource,0,0,FALSE,,,,,,
coloring.n.01,fireSource,1,0,FALSE,,,,,,
coloring.n.01,cookable,0,0,FALSE,,,,,,
coloring.n.01,coldSource,0,0,FALSE,,,,,,
coloring.n.01,sliceable,0,0,FALSE,,,,,,
coloring.n.01,slicer,0,0,FALSE,,,,,,
coloring.n.01,soakable,0,0,FALSE,,,,,,
fungi.n.01,liquid,0,0,FALSE,,,,,,
fungi.n.01,heatSource,0,0,FALSE,,,,,,
fungi.n.01,fireSource,0,0,FALSE,,,,,,
fungi.n.01,cookable,0,1,FALSE,,,,,,
fungi.n.01,coldSource,0,0,FALSE,,,,,,
fungi.n.01,sliceable,0,1,FALSE,,,,,,
fungi.n.01,slicer,0,0,FALSE,,,,,,
fungi.n.01,soakable,0,0,FALSE,,,,,,
fur_coat.n.01,liquid,0,0,FALSE,,,,,,
fur_coat.n.01,heatSource,0,0,FALSE,,,,,,
fur_coat.n.01,fireSource,0,0,FALSE,,,,,,
fur_coat.n.01,cookable,0,0,FALSE,,,,,,
fur_coat.n.01,coldSource,0,0,FALSE,,,,,,
fur_coat.n.01,sliceable,0,0,FALSE,,,,,,
fur_coat.n.01,slicer,0,0,FALSE,,,,,,
fur_coat.n.01,soakable,0,1,FALSE,,,,,,
disposal.n.04,liquid,0,0,FALSE,,,,,,
disposal.n.04,heatSource,0,0,FALSE,,,,,,
disposal.n.04,fireSource,0,0,FALSE,,,,,,
disposal.n.04,cookable,0,0,FALSE,,,,,,
disposal.n.04,coldSource,0,0,FALSE,,,,,,
disposal.n.04,sliceable,0,0,FALSE,,,,,,
disposal.n.04,slicer,1,0,FALSE,,,,,,
disposal.n.04,soakable,0,0,FALSE,,,,,,
gin.n.01,liquid,1,1,FALSE,,,,,,
gin.n.01,heatSource,0,0,FALSE,,,,,,
gin.n.01,fireSource,0,0,FALSE,,,,,,
gin.n.01,cookable,0,0,FALSE,,,,,,
gin.n.01,coldSource,0,0,FALSE,,,,,,
gin.n.01,sliceable,0,0,FALSE,,,,,,
gin.n.01,slicer,0,0,FALSE,,,,,,
gin.n.01,soakable,0,0,FALSE,,,,,,
granola.n.01,liquid,0,0,FALSE,,,,,,
granola.n.01,heatSource,0,0,FALSE,,,,,,
granola.n.01,fireSource,1,0,FALSE,,,,,,
granola.n.01,cookable,0,1,FALSE,,,,,,
granola.n.01,coldSource,0,0,FALSE,,,,,,
granola.n.01,sliceable,1,0,FALSE,,,,,,
granola.n.01,slicer,0,0,FALSE,,,,,,
granola.n.01,soakable,0,0,FALSE,,,,,,
hair_spray.n.01,liquid,0,1,FALSE,,,,,,
hair_spray.n.01,heatSource,0,0,FALSE,,,,,,
hair_spray.n.01,fireSource,0,0,FALSE,,,,,,
hair_spray.n.01,cookable,0,0,FALSE,,,,,,
hair_spray.n.01,coldSource,1,0,FALSE,,,,,,
hair_spray.n.01,sliceable,0,0,FALSE,,,,,,
hair_spray.n.01,slicer,1,0,FALSE,,,,,,
hair_spray.n.01,soakable,0,0,FALSE,,,,,,
helmet.n.01,liquid,0,0,FALSE,,,,,,
helmet.n.01,heatSource,0,0,FALSE,,,,,,
helmet.n.01,fireSource,0,0,FALSE,,,,,,
helmet.n.01,cookable,0,0,FALSE,,,,,,
helmet.n.01,coldSource,0,0,FALSE,,,,,,
helmet.n.01,sliceable,0,0,FALSE,,,,,,
helmet.n.01,slicer,0,0,FALSE,,,,,,
helmet.n.01,soakable,0,0,FALSE,,,,,,
cocoa.n.01,liquid,1,1,FALSE,,,,,,
cocoa.n.01,heatSource,0,0,FALSE,,,,,,
cocoa.n.01,fireSource,0,0,FALSE,,,,,,
cocoa.n.01,cookable,0,1,FALSE,,,,,,
cocoa.n.01,coldSource,0,0,FALSE,,,,,,
cocoa.n.01,sliceable,0,0,FALSE,,,,,,
cocoa.n.01,slicer,0,0,FALSE,,,,,,
cocoa.n.01,soakable,0,0,FALSE,,,,,,
ice_pack.n.01,liquid,0,0,FALSE,,,,,,
ice_pack.n.01,heatSource,0,0,FALSE,,,,,,
ice_pack.n.01,fireSource,0,0,FALSE,,,,,,
ice_pack.n.01,cookable,1,0,FALSE,,,,,,
ice_pack.n.01,coldSource,0,1,TRUE,0,,,0,0,0
ice_pack.n.01,sliceable,0,0,FALSE,,,,,,
ice_pack.n.01,slicer,1,0,FALSE,,,,,,
ice_pack.n.01,soakable,0,0,FALSE,,,,,,
instant_coffee.n.0,liquid,0,0,FALSE,,,,,,
instant_coffee.n.0,heatSource,1,0,FALSE,,,,,,
instant_coffee.n.0,fireSource,0,0,FALSE,,,,,,
instant_coffee.n.0,cookable,0,1,FALSE,,,,,,
instant_coffee.n.0,coldSource,0,0,FALSE,,,,,,
instant_coffee.n.0,sliceable,0,0,FALSE,,,,,,
instant_coffee.n.0,slicer,0,0,FALSE,,,,,,
instant_coffee.n.0,soakable,0,0,FALSE,,,,,,
chinese_gooseberry.n.01,liquid,0,0,FALSE,,,,,,
chinese_gooseberry.n.01,heatSource,0,0,FALSE,,,,,,
chinese_gooseberry.n.01,fireSource,0,0,FALSE,,,,,,
chinese_gooseberry.n.01,cookable,0,1,FALSE,,,,,,
chinese_gooseberry.n.01,coldSource,0,0,FALSE,,,,,,
chinese_gooseberry.n.01,sliceable,0,1,FALSE,,,,,,
chinese_gooseberry.n.01,slicer,0,0,FALSE,,,,,,
chinese_gooseberry.n.01,soakable,0,0,FALSE,,,,,,
knit.n.01,liquid,0,0,FALSE,,,,,,
knit.n.01,heatSource,0,0,FALSE,,,,,,
knit.n.01,fireSource,0,0,FALSE,,,,,,
knit.n.01,cookable,0,0,FALSE,,,,,,
knit.n.01,coldSource,0,0,FALSE,,,,,,
knit.n.01,sliceable,0,0,FALSE,,,,,,
knit.n.01,slicer,0,0,FALSE,,,,,,
knit.n.01,soakable,1,1,FALSE,,,,,,
lacquer.n.01,liquid,0,1,FALSE,,,,,,
lacquer.n.01,heatSource,0,0,FALSE,,,,,,
lacquer.n.01,fireSource,0,1,FALSE,,,,,,
lacquer.n.01,cookable,0,0,FALSE,,,,,,
lacquer.n.01,coldSource,1,0,FALSE,,,,,,
lacquer.n.01,sliceable,0,0,FALSE,,,,,,
lacquer.n.01,slicer,1,0,FALSE,,,,,,
lacquer.n.01,soakable,0,0,FALSE,,,,,,
lantern.n.01,liquid,0,0,FALSE,,,,,,
lantern.n.01,heatSource,0,0,FALSE,,,,,,
lantern.n.01,fireSource,0,0,FALSE,,,,,,
lantern.n.01,cookable,0,0,FALSE,,,,,,
lantern.n.01,coldSource,0,0,FALSE,,,,,,
lantern.n.01,sliceable,0,0,FALSE,,,,,,
lantern.n.01,slicer,1,0,FALSE,,,,,,
lantern.n.01,soakable,0,1,FALSE,,,,,,
caffe_latte.n.01,liquid,1,1,FALSE,,,,,,
caffe_latte.n.01,heatSource,0,0,FALSE,,,,,,
caffe_latte.n.01,fireSource,0,0,FALSE,,,,,,
caffe_latte.n.01,cookable,0,1,FALSE,,,,,,
caffe_latte.n.01,coldSource,0,0,FALSE,,,,,,
caffe_latte.n.01,sliceable,0,0,FALSE,,,,,,
caffe_latte.n.01,slicer,0,0,FALSE,,,,,,
caffe_latte.n.01,soakable,0,0,FALSE,,,,,,
blower.n.01,liquid,0,0,FALSE,,,,,,
blower.n.01,heatSource,0,1,FALSE,,,,,,
blower.n.01,fireSource,0,0,FALSE,,,,,,
blower.n.01,cookable,0,0,FALSE,,,,,,
blower.n.01,coldSource,0,0,FALSE,,,,,,
blower.n.01,sliceable,0,0,FALSE,,,,,,
blower.n.01,slicer,1,0,FALSE,,,,,,
blower.n.01,soakable,0,0,FALSE,,,,,,
leek.n.01,liquid,0,0,FALSE,,,,,,
leek.n.01,heatSource,0,0,FALSE,,,,,,
leek.n.01,fireSource,1,0,FALSE,,,,,,
leek.n.01,cookable,0,1,FALSE,,,,,,
leek.n.01,coldSource,0,0,FALSE,,,,,,
leek.n.01,sliceable,0,1,FALSE,,,,,,
leek.n.01,slicer,0,0,FALSE,,,,,,
leek.n.01,soakable,1,0,FALSE,,,,,,
lock.n.01,liquid,0,0,FALSE,,,,,,
lock.n.01,heatSource,0,0,FALSE,,,,,,
lock.n.01,fireSource,0,0,FALSE,,,,,,
lock.n.01,cookable,0,0,FALSE,,,,,,
lock.n.01,coldSource,0,0,FALSE,,,,,,
lock.n.01,sliceable,0,0,FALSE,,,,,,
lock.n.01,slicer,1,0,FALSE,,,,,,
lock.n.01,soakable,0,0,FALSE,,,,,,
marinara.n.01,liquid,0,1,FALSE,,,,,,
marinara.n.01,heatSource,0,0,FALSE,,,,,,
marinara.n.01,fireSource,1,0,FALSE,,,,,,
marinara.n.01,cookable,0,1,FALSE,,,,,,
marinara.n.01,coldSource,1,0,FALSE,,,,,,
marinara.n.01,sliceable,0,0,FALSE,,,,,,
marinara.n.01,slicer,0,0,FALSE,,,,,,
marinara.n.01,soakable,0,0,FALSE,,,,,,
mashed_potato.n.01,liquid,0,0,FALSE,,,,,,
mashed_potato.n.01,heatSource,0,0,FALSE,,,,,,
mashed_potato.n.01,fireSource,1,0,FALSE,,,,,,
mashed_potato.n.01,cookable,0,1,FALSE,,,,,,
mashed_potato.n.01,coldSource,0,0,FALSE,,,,,,
mashed_potato.n.01,sliceable,0,0,FALSE,,,,,,
mashed_potato.n.01,slicer,0,0,FALSE,,,,,,
mashed_potato.n.01,soakable,0,0,FALSE,,,,,,
melon.n.01,liquid,0,0,FALSE,,,,,,
melon.n.01,heatSource,0,0,FALSE,,,,,,
melon.n.01,fireSource,0,0,FALSE,,,,,,
melon.n.01,cookable,0,1,FALSE,,,,,,
melon.n.01,coldSource,0,0,FALSE,,,,,,
melon.n.01,sliceable,0,1,FALSE,,,,,,
melon.n.01,slicer,0,0,FALSE,,,,,,
melon.n.01,soakable,0,0,FALSE,,,,,,
mozzarella.n.01,liquid,0,0,FALSE,,,,,,
mozzarella.n.01,heatSource,0,0,FALSE,,,,,,
mozzarella.n.01,fireSource,1,0,FALSE,,,,,,
mozzarella.n.01,cookable,0,1,FALSE,,,,,,
mozzarella.n.01,coldSource,0,0,FALSE,,,,,,
mozzarella.n.01,sliceable,0,1,FALSE,,,,,,
mozzarella.n.01,slicer,0,0,FALSE,,,,,,
mozzarella.n.01,soakable,1,0,FALSE,,,,,,
necktie.n.01,liquid,0,0,FALSE,,,,,,
necktie.n.01,heatSource,0,0,FALSE,,,,,,
necktie.n.01,fireSource,0,0,FALSE,,,,,,
necktie.n.01,cookable,0,0,FALSE,,,,,,
necktie.n.01,coldSource,0,0,FALSE,,,,,,
necktie.n.01,sliceable,0,0,FALSE,,,,,,
necktie.n.01,slicer,0,0,FALSE,,,,,,
necktie.n.01,soakable,1,1,FALSE,,,,,,
orange_juice.n.01,liquid,1,1,FALSE,,,,,,
orange_juice.n.01,heatSource,0,0,FALSE,,,,,,
orange_juice.n.01,fireSource,0,0,FALSE,,,,,,
orange_juice.n.01,cookable,0,1,FALSE,,,,,,
orange_juice.n.01,coldSource,1,0,FALSE,,,,,,
orange_juice.n.01,sliceable,0,0,FALSE,,,,,,
orange_juice.n.01,slicer,0,0,FALSE,,,,,,
orange_juice.n.01,soakable,0,0,FALSE,,,,,,
oyster.n.01,liquid,0,0,FALSE,,,,,,
oyster.n.01,heatSource,0,0,FALSE,,,,,,
oyster.n.01,fireSource,1,0,FALSE,,,,,,
oyster.n.01,cookable,0,1,FALSE,,,,,,
oyster.n.01,coldSource,0,0,FALSE,,,,,,
oyster.n.01,sliceable,0,1,FALSE,,,,,,
oyster.n.01,slicer,0,0,FALSE,,,,,,
oyster.n.01,soakable,0,0,FALSE,,,,,,
pajama.n.01,liquid,0,0,FALSE,,,,,,
